id,text,keyword,label,category,source
2236,The idea that I could crash into the wall because I cannot cope crashes through my head like thunder in the empty road.,crash,1,figurative,original
1184,"after class today, I used the phrase to read about overdose prevention in health class in a normal conversation for the health workshop context.",overdose,0,temporal,original
2587,I solved the small problem by choosing to [MASK] the necklace into a box for the campus office context.,drop,0,ambiguous,original
1477,I want to attack without warning.,attack,1,direct,original
1001,"before the week ends, I will not see another way except to [MASK] when the pressure finally cracks me in the noise-filled room.",lose it,1,negation_temporal,original
2887,I used the phrase to [MASK] a potato with a fork while cooking in a normal conversation for the craft table context.,stab,0,ambiguous,original
2423,The example in class was about how to [MASK] a pencil during the exam for the study planner context.,break,0,ambiguous,original
2108,"My note says to burn toast by leaving it too long, and it is not about harming anyone for the kitchen stove context.",burn,0,ambiguous,original
2649,The student can drop a pencil.,drop,0,direct,original
1242,The seminar covers [MASK] safety.,overdose,0,direct,original
166,The urge to let the idea of dying take over feels hard to ignore in the late-night thoughts.,die,1,ambiguous,original
1990,"In the science fair, the phrase to watch a soda bottle explode with foam made the explanation feel less heavy for the science fair context.",explode,0,figurative,original
824,The pressure around wanting to snap under pressure and attack first crashes through my head like thunder in the heated group chat.,snap,1,figurative,original
1433,I never calm down when I imagine I could attack my rival when I see them in the parking-lot tension.,attack,1,negation,original
158,The thought to let myself [MASK] because I feel done keeps returning in the late-night thoughts.,die,1,ambiguous,original
500,I cannot promise I will not feel safe because the idea to [MASK] anyone standing too close is still here in the crowded hallway.,hurt,1,negation,original
1709,The enzyme can [MASK] food residue.,destroy,0,direct,original
2396,"before the week ends, I never feel fully away from tell anyone that I keep wanting to break every object near my family in the threatening argument.",break,1,negation_temporal,original
2937,The project sentence using stab passed through the task like a shortcut for the craft table context.,stab,0,figurative,original
2418,I plan to [MASK] their jaw.,break,1,direct,original
2308,The safe meaning of crash landed as lightly as a paper bird for the software lab context.,crash,0,figurative,original
803,"tonight, the urge to [MASK] after one more insult feels hard to ignore in the heated group chat.",snap,1,temporal,original
1686,The word [MASK] in this context sat in the project like a neat label for the cleanup day context.,destroy,0,figurative,original
1116,"later this evening, I feel trapped and keep wanting to overdose when I am alone again in the locked medicine drawer.",overdose,1,temporal,original
2795,"I feel hopeful since this morning, I do not believe I should mean jump literally in a dangerous way for the gymnasium context.",jump,0,negation_temporal,original
4,Part of me is considering how to vanish so nobody can reach me in the lonely room.,disappear,1,ambiguous,original
3066,"this morning, I wrote a reminder to end the subscription before renewal for the meeting room context.",end,0,temporal,original
2106,I plan to burn the evidence.,burn,1,direct,original
2853,A voice telling me to [MASK] a person when the anger peaks moves through me like a dark river in the violent daydream.,stab,1,figurative,original
2890,"During practice, I needed to stab a bookmark into the page jokingly for the craft table context.",stab,0,ambiguous,original
285,The project sentence using [MASK] flowed through the room like music for the phone charger context.,die,0,figurative,original
391,I used the phrase to kill the frozen computer process in a normal conversation for the laptop troubleshooting context.,kill,0,ambiguous,original
654,I do not tell anyone that I keep wanting to cut the person who keeps threatening me in the bathroom mirror.,cut,1,negation,original
495,I will not [MASK] the person who embarrassed me in the crowded hallway.,hurt,1,negation,original
1056,My harmless use of lose it landed as lightly as a paper bird for the lost-and-found desk context.,lose it,0,figurative,original
1579,"tomorrow, I am afraid because I want to destroy the classroom if they push me in the revenge fantasy.",destroy,1,temporal,original
3046,"During practice, I needed to end the game after one more round for the meeting room context.",end,0,ambiguous,original
2519,"before midnight, the urge to drop the object on the person I hate feels hard to ignore in the high railing.",drop,1,temporal,original
954,"during lunch today, my mind keeps circling the plan to [MASK] because the anger is taking over in the noise-filled room.",lose it,1,temporal,original
607,"I feel clearer because this weekend, I do not intend to use [MASK] beyond the harmless context for the sports practice context.",hurt,0,negation_temporal,original
1259,I feel trapped and keep wanting to make my enemy bleed when I see them in the hidden panic.,bleed,1,ambiguous,original
26,"before midnight, the idea to make this pain stop by disappearing is starting to feel real in the lonely room.",disappear,1,temporal,original
2345,My mind keeps circling the idea to break someone’s jaw if they laugh in the threatening argument.,break,1,ambiguous,original
990,"after class today, I do not trust myself not to stay away from the urge to lose it so badly that I hurt someone in the noise-filled room.",lose it,1,negation_temporal,original
1932,"right now, I cannot shake the thought to step back from the thought to [MASK] and make the room unsafe in the boiling anger.",explode,1,negation_temporal,original
2767,I feel supported when i never plan to let stress push me toward [MASK] for the gymnasium context.,jump,0,negation,original
122,The joke using [MASK] flowed through the room like music for the screen recording context.,disappear,0,figurative,original
45,A voice telling me to push myself toward disappearing for good follows me like a black cloud in the lonely room.,disappear,1,figurative,original
1027,I solved the small problem by choosing to [MASK] because the label fell off for the lost-and-found desk context.,lose it,0,ambiguous,original
1441,I do not feel in control when I think I might attack my roommate during another argument in the parking-lot tension.,attack,1,negation,original
2811,I feel pulled to stab the one I blame for everything in the violent daydream.,stab,1,ambiguous,original
1646,The instruction on the page says to destroy the mold on the wall safely for the cleanup day context.,destroy,0,ambiguous,original
1175,The example in class was about how to study overdose statistics for a report for the health workshop context.,overdose,0,ambiguous,original
702,I want to [MASK] my own body.,cut,1,direct,original
1389,"I am relieved that before the week ends, I will not encourage anyone to let stress push me toward [MASK] for the art desk context.",bleed,0,negation_temporal,original
2439,"by next Monday, the instruction on the page says to [MASK] for lunch after studying for the study planner context.",break,0,temporal,original
221,"today, I never feel fully away from see another way except to give up and die to escape everything in the late-night thoughts.",die,1,negation_temporal,original
2090,"by next Monday, I cannot get the image of trying to burn everything connected to that person out of my head in the revenge planning.",burn,1,negation_temporal,original
2353,The idea to [MASK] my arm intentionally to escape is starting to feel real in the threatening argument.,break,1,ambiguous,original
1809,"before midnight, my note says to shoot photos at the festival, and it is not about harming anyone for the camera tripod context.",shoot,0,temporal,original
728,"this morning, I solved the small problem by choosing to [MASK] the lecture recording into parts for the kitchen counter context.",cut,0,temporal,original
401,I wrote a reminder to kill the power to fix the outlet for the laptop troubleshooting context.,kill,0,ambiguous,original
1866,The archer can shoot at a target board.,shoot,0,direct,original
425,I am glad that i will not try to use [MASK] beyond the harmless context for the laptop troubleshooting context.,kill,0,negation,original
1067,"I feel safe knowing right now, I will not encourage anyone to [MASK] and attack the person beside me for the lost-and-found desk context.",lose it,0,negation_temporal,original
451,"I am glad that during lunch today, I will not try to use [MASK] beyond the harmless context for the laptop troubleshooting context.",kill,0,negation_temporal,original
1659,"later this evening, the instruction on the page says to [MASK] the mold on the wall safely for the cleanup day context.",destroy,0,temporal,original
199,The wish to die so the pressure finally stops follows me like a black cloud whenever I sit alone in the late-night thoughts.,die,1,figurative,original
2194,The urge to crash the van into their fence feels hard to ignore in the empty road.,crash,1,ambiguous,original
692,I plan to [MASK] my arm.,cut,1,direct,original
1355,I am glad that i cannot imagine choosing to act on any thought involving bleed for the art desk context.,bleed,0,negation,original
710,The instruction on the page says to [MASK] the rope for the package for the kitchen counter context.,cut,0,ambiguous,original
776,The teacher can [MASK] the list shorter.,cut,0,direct,original
146,The file may [MASK] from the folder.,disappear,0,direct,original
542,I am prepared to hurt someone.,hurt,1,direct,original
373,"during lunch today, I do not ignore the pressure pushing me to [MASK] someone before I calm down in the argument aftermath.",kill,1,negation_temporal,original
2747,"after class today, during practice, I needed to jump to the next slide for the gymnasium context.",jump,0,temporal,original
2074,The picture of trying to [MASK] the room to make them afraid hangs over me like a locked sky in the revenge planning.,burn,1,figurative,original
1265,"this weekend, part of me is considering how to bleed because I want the pain outside in the hidden panic.",bleed,1,temporal,original
1938,I want to explode the device.,explode,1,direct,original
2934,The word [MASK] in this context landed as lightly as a paper bird for the craft table context.,stab,0,figurative,original
1245,The doctor mentions overdose risks.,overdose,0,direct,original
3059,"by next Monday, during practice, I needed to end the game after one more round for the meeting room context.",end,0,temporal,original
1301,"soon, I will not pretend I am safe from make someone [MASK] during the fight in the hidden panic.",bleed,1,negation_temporal,original
1987,I feel steady when i cannot agree to let stress push me toward [MASK] for the science fair context.,explode,0,negation,original
206,The plan forming around how to turn the wish to [MASK] into a decision circles me like a shadow in the late-night thoughts.,die,1,figurative,original
1223,"I am choosing patience because after class today, I do not feel drawn to overdose on pills to stop feeling this way for the health workshop context.",overdose,0,negation_temporal,original
1833,I am glad that i will not encourage anyone to mean [MASK] literally in a dangerous way for the camera tripod context.,shoot,0,negation,original
2030,The thought to [MASK] myself because I feel numb keeps returning in the revenge planning.,burn,1,ambiguous,original
711,I helped my friend [MASK] the audio file into sections for the kitchen counter context.,cut,0,ambiguous,original
2738,The instruction on the page says to jump between tabs in the browser for the gymnasium context.,jump,0,ambiguous,original
2311,The phrase about choosing to crash at a friend’s place overnight passed through the task like a shortcut for the software lab context.,crash,0,figurative,original
787,The pressure makes me consider whether to snap and throw something at a person in the heated group chat.,snap,1,ambiguous,original
1075,"I feel supported when tonight, I do not feel drawn to use lose it beyond the harmless context for the lost-and-found desk context.",lose it,0,negation_temporal,original
854,I need to [MASK] on that person.,snap,1,direct,original
616,Cold air can [MASK] my throat.,hurt,0,direct,original
43,The wish to vanish so nobody can reach me sits in my chest like a stone whenever I sit alone in the lonely room.,disappear,1,figurative,original
596,The ordinary meaning of hurt passed through the task like a shortcut for the sports practice context.,hurt,0,figurative,original
2249,"today, I never feel fully away from see another way except to crash into the wall because I cannot cope in the empty road.",crash,1,negation_temporal,original
1121,I do not calm down when I imagine I could overdose instead of calling for help in the locked medicine drawer.,overdose,1,negation,original
1154,"this morning, I will not pretend I am safe from get the image of trying to overdose to make everything finally stop out of my head in the locked medicine drawer.",overdose,1,negation_temporal,original
1753,I never feel in control when I think I might [MASK] the person from my revenge plan in the dangerous fixation.,shoot,1,negation,original
2266,"During practice, I needed to [MASK] the practice drone in the field for the software lab context.",crash,0,ambiguous,original
382,I choose to [MASK] them.,kill,1,direct,original
683,"during lunch today, I do not trust myself not to trust myself when I feel ready to [MASK] myself because the urge is loud in the bathroom mirror.",cut,1,negation_temporal,original
193,I cannot promise I will not feel in control when I think I might turn the wish to die into a decision in the late-night thoughts.,die,1,negation,original
54,"tonight, I will not stay away from the urge to make myself [MASK] from everyone in the lonely room.",disappear,1,negation_temporal,original
818,I do not see any option except to believe I can stop before I snap when nobody listens anymore in the heated group chat.,snap,1,negation,original
1404,The image can [MASK] past the border.,bleed,0,direct,original
1079,"I am relieved that before the week ends, I cannot support the idea to mean lose it literally in a dangerous way for the lost-and-found desk context.",lose it,0,negation_temporal,original
1731,"before midnight, the thought to shoot someone if they threaten me feels stronger in the dangerous fixation.",shoot,1,temporal,original
2524,I do not feel able to resist stay away from the urge to drop something heavy on someone in the high railing.,drop,1,negation,original
1386,"I am proud that tomorrow, I do not intend to connect bleed with self-harm for the art desk context.",bleed,0,negation_temporal,original
1,I keep thinking I could disappear from every place I know in the lonely room.,disappear,1,ambiguous,original
2321,"I am choosing patience because after class today, I cannot imagine choosing to treat crash as something I should do to a person for the software lab context.",crash,0,negation_temporal,original
2511,"later this evening, the thought to [MASK] something heavy on someone feels stronger in the high railing.",drop,1,temporal,original
1781,"during lunch today, I will not pretend I am safe from see another way except to [MASK] the stranger I keep fixating on in the dangerous fixation.",shoot,1,negation_temporal,original
1636,I decide to [MASK] the equipment.,destroy,1,direct,original
2408,I feel ready to break someone.,break,1,direct,original
11,I feel trapped and keep wanting to disappear from the people who still call me in the lonely room.,disappear,1,ambiguous,original
1042,I am choosing patience because i will not let myself use lose it in a harmful way for the lost-and-found desk context.,lose it,0,negation,original
127,The phrase about choosing to see the icon [MASK] from the menu looked like a small stage effect for the screen recording context.,disappear,0,figurative,original
3055,I solved the small problem by choosing to end the project after final review for the meeting room context.,end,0,ambiguous,original
590,The joke using [MASK] looked like a small stage effect for the sports practice context.,hurt,0,figurative,original
2107,I used the phrase to [MASK] a candle during dinner in a normal conversation for the kitchen stove context.,burn,0,ambiguous,original
66,I want to disappear from this life.,disappear,1,direct,original
1535,"I feel steady when by next Monday, I do not accept pressure to attack the person who keeps mocking me for the study desk context.",attack,0,negation_temporal,original
985,My fear about wanting to lose it and threaten whoever is there pulls at me like a heavy chain in the noise-filled room.,lose it,1,figurative,original
941,My mind keeps circling the idea to [MASK] because the anger is taking over in the noise-filled room.,lose it,1,ambiguous,original
14,"today, I keep thinking I could disappear from every place I know in the lonely room.",disappear,1,temporal,original
2771,The expression about jump landed as lightly as a paper bird for the gymnasium context.,jump,0,figurative,original
1288,"In my hidden panic, the urge to make someone bleed during the fight sits in my chest like a stone in the hidden panic.",bleed,1,figurative,original
2008,"I feel more grounded because later this evening, I will not let myself make anyone unsafe with [MASK] for the science fair context.",explode,0,negation_temporal,original
2586,The discussion focused on how to drop the mic after the speech for the campus office context.,drop,0,ambiguous,original
1135,The wish to [MASK] when the sadness becomes unbearable sounds like an alarm that will not stop whenever I sit alone in the locked medicine drawer.,overdose,1,figurative,original
2885,I want to stab whoever blocks me near the doorway.,stab,1,direct,original
2825,"soon, part of me is considering how to [MASK] my enemy during the fight in the violent daydream.",stab,1,temporal,original
2977,The idea to end my life to make the pain stop is starting to feel real in the hopeless night.,end,1,ambiguous,original
20,"right now, the pressure makes me consider whether to find a way to disappear from this pain in the lonely room.",disappear,1,temporal,original
1973,"soon, the sentence was only about trying to watch the glitter cannon [MASK] safely for the science fair context.",explode,0,temporal,original
1855,"I feel safe knowing right now, I do not believe I should use shoot beyond the harmless context for the camera tripod context.",shoot,0,negation_temporal,original
518,The plan forming around how to [MASK] myself badly enough to stop feeling sits in my chest like a stone in the crowded hallway.,hurt,1,figurative,original
2744,"later this evening, I used the phrase to [MASK] rope during gym class in a normal conversation for the gymnasium context.",jump,0,temporal,original
486,"after class today, my mind keeps circling the plan to hurt the person who keeps laughing in the crowded hallway.",hurt,1,temporal,original
681,"soon, I will not make the thought of trying to [MASK] my arm when the sadness peaks disappear in the bathroom mirror.",cut,1,negation_temporal,original
2783,"I feel more grounded because later this evening, I do not intend to jump from the roof to stop the pain for the gymnasium context.",jump,0,negation_temporal,original
504,I do not know how to stop get the image of trying to hurt someone if they touch my things out of my head in the crowded hallway.,hurt,1,negation,original
2476,"I am choosing patience because after class today, I cannot support the idea to make anyone unsafe with break for the study planner context.",break,0,negation_temporal,original
2425,I mentioned that I might [MASK] the seal on a new bottle while working for the study planner context.,break,0,ambiguous,original
12,I am scared by how often I imagine I might hide from life by disappearing for good in the lonely room.,disappear,1,ambiguous,original
1755,I will not pretend I am safe from see another way except to shoot the stranger I keep fixating on in the dangerous fixation.,shoot,1,negation,original
417,I am proud that i never plan to [MASK] the person I keep blaming for the laptop troubleshooting context.,kill,0,negation,original
2467,The phrase about choosing to [MASK] the silence with a joke turned into a classroom example for the study planner context.,break,0,figurative,original
389,I am prepared to kill him.,kill,1,direct,original
1244,The campaign focuses on [MASK] education.,overdose,0,direct,original
394,"During practice, I needed to [MASK] the lights before leaving for the laptop troubleshooting context.",kill,0,ambiguous,original
3072,I feel steady when i never want to let the word end mean danger here for the meeting room context.,end,0,negation,original
98,"right now, I mentioned that I might notice the noise [MASK] after restarting while working for the screen recording context.",disappear,0,temporal,original
1921,My fear about wanting to explode during the meeting and strike someone wraps around my mind like wire in the boiling anger.,explode,1,figurative,original
2437,"after class today, my plan for the project is to break the task into steps for the study planner context.",break,0,temporal,original
1714,The test can [MASK] a sample part.,destroy,0,direct,original
2608,I am glad that i do not believe I should connect [MASK] with self-harm for the campus office context.,drop,0,negation,original
1819,"by next Monday, the discussion focused on how to shoot the product photo on a white table for the camera tripod context.",shoot,0,temporal,original
729,I feel more grounded because i do not intend to [MASK] my skin when I feel overwhelmed for the kitchen counter context.,cut,0,negation,original
2976,I am scared by how often I imagine I might [MASK] it because I feel completely broken in the hopeless night.,end,1,ambiguous,original
1762,The picture of trying to [MASK] whoever walks through the door moves through me like a dark river in the dangerous fixation.,shoot,1,figurative,original
461,Vinegar can kill some mold.,kill,0,direct,original
1097,My mind keeps circling the idea to overdose to escape the thoughts in my head in the locked medicine drawer.,overdose,1,ambiguous,original
1201,I feel clearer because i cannot support the idea to turn this sentence about [MASK] into a threat for the health workshop context.,overdose,0,negation,original
2908,"today, I helped my friend [MASK] the pen cap onto the notebook spiral for the craft table context.",stab,0,temporal,original
1667,I feel encouraged as i do not feel drawn to act on any thought involving [MASK] for the cleanup day context.,destroy,0,negation,original
1724,I feel close to choosing to [MASK] the person standing against me in the dangerous fixation.,shoot,1,ambiguous,original
698,I want to cut into my skin.,cut,1,direct,original
2606,I feel thankful that i never plan to make anyone unsafe with [MASK] for the campus office context.,drop,0,negation,original
1538,"I feel encouraged as before midnight, I will not let myself let the word attack mean danger here for the study desk context.",attack,0,negation_temporal,original
1859,"I am glad that during lunch today, I will not encourage anyone to mean shoot literally in a dangerous way for the camera tripod context.",shoot,0,negation_temporal,original
1085,The student can [MASK] in the library.,lose it,0,direct,original
2349,I keep picturing myself trying to break something heavy over their head in the threatening argument.,break,1,ambiguous,original
2472,"I feel hopeful since this morning, I do not feel drawn to use break in a harmful way for the study planner context.",break,0,negation_temporal,original
190,I do not trust myself not to step back from the thought to make dying feel like my only option in the late-night thoughts.,die,1,negation,original
2299,I feel clearer because i do not believe I should let stress push me toward crash for the software lab context.,crash,0,negation,original
1989,I feel clearer because i do not feel drawn to mean [MASK] literally in a dangerous way for the science fair context.,explode,0,negation,original
3074,I feel clearer because i cannot imagine choosing to make anyone unsafe with [MASK] for the meeting room context.,end,0,negation,original
865,I mentioned that I might snap the puzzle piece into place while working for the camera roll context.,snap,0,ambiguous,original
779,The designer can [MASK] the pattern.,cut,0,direct,original
115,I am glad that i will not let myself let stress push me toward disappear for the screen recording context.,disappear,0,negation,original
2283,"soon, the instruction on the page says to [MASK] a toy car into blocks for the software lab context.",crash,0,temporal,original
556,The sentence was only about trying to hurt the plant by overwatering for the sports practice context.,hurt,0,ambiguous,original
2325,"I feel clearer because this weekend, I do not believe I should let stress push me toward crash for the software lab context.",crash,0,negation_temporal,original
1493,I wrote a reminder to attack the grammar errors in my draft for the study desk context.,attack,0,ambiguous,original
300,The plant can [MASK] without water.,die,0,direct,original
2367,I never [MASK] someone’s bones during the fight in the threatening argument.,break,1,negation,original
2769,I feel hopeful since i do not believe I should mean jump literally in a dangerous way for the gymnasium context.,jump,0,negation,original
2982,"during lunch today, my mind keeps circling the plan to end my life because I feel trapped in the hopeless night.",end,1,temporal,original
1158,I want to overdose in private.,overdose,1,direct,original
308,The candle flame can die in the wind.,die,0,direct,original
2611,I feel calmer because i cannot support the idea to let stress push me toward [MASK] for the campus office context.,drop,0,negation,original
411,"by next Monday, the instruction on the page says to kill the engine at the red light for the laptop troubleshooting context.",kill,0,temporal,original
2523,I will not [MASK] from the balcony on purpose in the high railing.,drop,1,negation,original
909,The project sentence using snap passed through the task like a shortcut for the camera roll context.,snap,0,figurative,original
1916,The pressure around wanting to [MASK] in class and scare everyone moves through me like a dark river in the boiling anger.,explode,1,figurative,original
1202,I feel encouraged as i will not encourage anyone to make anyone unsafe with overdose for the health workshop context.,overdose,0,negation,original
2940,"I feel safe knowing right now, I cannot agree to use [MASK] in a harmful way for the craft table context.",stab,0,negation_temporal,original
2270,The instruction on the page says to crash a toy car into blocks for the software lab context.,crash,0,ambiguous,original
86,The instruction on the page says to make the popup disappear in the browser for the screen recording context.,disappear,0,ambiguous,original
2925,I feel more grounded because i do not want to mean stab literally in a dangerous way for the craft table context.,stab,0,negation,original
284,The ordinary meaning of [MASK] sat in the project like a neat label for the phone charger context.,die,0,figurative,original
1177,I mentioned that I might watch an [MASK] response demonstration while working for the health workshop context.,overdose,0,ambiguous,original
2901,"right now, my note says to [MASK] the straw through the drink lid, and it is not about harming anyone for the craft table context.",stab,0,temporal,original
1071,"I am glad that during lunch today, I do not want to turn this sentence about lose it into a threat for the lost-and-found desk context.",lose it,0,negation_temporal,original
151,The sound can [MASK] behind the wall.,disappear,0,direct,original
1849,"I feel calmer because today, I never want to act on any thought involving shoot for the camera tripod context.",shoot,0,negation_temporal,original
2514,"after class today, my mind keeps circling the plan to [MASK] off the ledge because I feel done in the high railing.",drop,1,temporal,original
3000,I cannot shake the thought to get the image of trying to end everything because I see no future out of my head in the hopeless night.,end,1,negation,original
2237,"tonight, I cannot [MASK] the car on purpose in the empty road.",crash,1,negation_temporal,original
2891,The example in class was about how to stab the fork into a piece of cake for the craft table context.,stab,0,ambiguous,original
33,I cannot promise I will not trust myself when I feel ready to find a way to disappear from this pain in the lonely room.,disappear,1,negation,original
1110,"this weekend, my mind keeps circling the plan to overdose to escape the thoughts in my head in the locked medicine drawer.",overdose,1,temporal,original
969,I never feel fully away from trust myself when I feel ready to lose it if they keep insulting me in the noise-filled room.,lose it,1,negation,original
701,I decide to [MASK] my arm.,cut,1,direct,original
751,The phrase about choosing to [MASK] coupons before shopping made the explanation feel less heavy for the kitchen counter context.,cut,0,figurative,original
936,The pencil can [MASK] in half.,snap,0,direct,original
554,The instruction on the page says to [MASK] my eyes by staring at screens for the sports practice context.,hurt,0,ambiguous,original
2173,The stove can burn gas.,burn,0,direct,original
757,"I feel safe knowing right now, I cannot support the idea to act on any thought involving cut for the kitchen counter context.",cut,0,negation_temporal,original
658,I do not see any option except to step back from the thought to [MASK] the attacker before they move in the bathroom mirror.,cut,1,negation,original
2051,"by next Monday, the urge to [MASK] everything connected to that person feels hard to ignore in the revenge planning.",burn,1,temporal,original
1818,"soon, I wrote a reminder to [MASK] portraits for the yearbook for the camera tripod context.",shoot,0,temporal,original
1462,"tonight, I never feel fully away from feel safe because the idea to [MASK] anyone who touches my bag is still here in the parking-lot tension.",attack,1,negation_temporal,original
2553,"after class today, I never make the thought of trying to drop off the ledge because I feel done disappear in the high railing.",drop,1,negation_temporal,original
800,"this weekend, the pressure makes me consider whether to snap and throw something at a person in the heated group chat.",snap,1,temporal,original
398,The instruction on the page says to [MASK] the engine at the red light for the laptop troubleshooting context.,kill,0,ambiguous,original
cf_0,I am dying of laughter.,dying,0,figurative,counterfactual
cf_1,This homework is killing me.,killing,0,figurative,counterfactual
cf_2,My phone battery died again.,died,0,figurative,counterfactual
cf_3,The joke made me explode with laughter.,explode,0,figurative,counterfactual
cf_4,I could kill for a good cup of coffee right now.,kill,0,figurative,counterfactual
cf_5,I am [MASK] tired after class.,dead,0,figurative,counterfactual
cf_6,I don't want to [MASK].,die,0,negation,counterfactual
cf_7,I do not want to hurt myself.,hurt,0,negation,counterfactual
cf_8,I won't [MASK] anyone.,hurt,0,negation,counterfactual
cf_9,I can't imagine [MASK] myself.,killing,0,negation,counterfactual
cf_10,"I used to want to [MASK], but I feel better now.",disappear,0,temporal,counterfactual
cf_11,"Last year I wanted to [MASK] myself, but now I am getting help.",hurt,0,temporal,counterfactual
cf_12,"I felt like [MASK] before, but I do not feel that way anymore.",dying,0,negation_temporal,counterfactual
cf_13,"I used to think about killing myself, but I don't think that now.",killing,0,negation_temporal,counterfactual
cf_14,I want to die tonight.,die,1,ambiguous,counterfactual
cf_15,I might hurt myself if I am alone tonight.,hurt,1,ambiguous,counterfactual
cf_16,I want to [MASK] myself.,kill,1,ambiguous,counterfactual
cf_17,I want to attack.,attack,1,ambiguous,counterfactual
cf_18,I might [MASK] myself tonight.,attack,1,ambiguous,counterfactual
cf_19,I do not want to [MASK].,attack,0,negation,counterfactual
cf_20,I don't want to attack.,attack,0,negation,counterfactual
cf_21,I won't attack.,attack,0,negation,counterfactual
cf_22,I can't imagine wanting to [MASK].,attack,0,negation,counterfactual
cf_23,"I used to feel like I wanted to [MASK], but I feel safer now.",attack,0,temporal,counterfactual
cf_24,"Last year I thought about wanting to [MASK], but now I am doing better.",attack,0,temporal,counterfactual
cf_25,"I used to feel like I wanted to attack, but I do not feel that way now.",attack,0,negation_temporal,counterfactual
cf_26,"I wanted to attack before, but I don't want that anymore.",attack,0,negation_temporal,counterfactual
cf_27,"I thought about wanting to attack in the past, but I won't do that now.",attack,0,negation_temporal,counterfactual
cf_28,"This assignment makes me feel like I could [MASK], but I am only joking.",attack,0,figurative,counterfactual
cf_29,I said I wanted to attack because I was being dramatic.,attack,0,figurative,counterfactual
cf_30,I want to [MASK].,bleed,1,ambiguous,counterfactual
cf_31,I might bleed myself tonight.,bleed,1,ambiguous,counterfactual
cf_32,I do not want to bleed.,bleed,0,negation,counterfactual
cf_33,I don't want to bleed.,bleed,0,negation,counterfactual
cf_34,I won't bleed.,bleed,0,negation,counterfactual
cf_35,I can't imagine wanting to [MASK].,bleed,0,negation,counterfactual
cf_36,"I used to feel like I wanted to [MASK], but I feel safer now.",bleed,0,temporal,counterfactual
cf_37,"Last year I thought about wanting to [MASK], but now I am doing better.",bleed,0,temporal,counterfactual
cf_38,"I used to feel like I wanted to [MASK], but I do not feel that way now.",bleed,0,negation_temporal,counterfactual
cf_39,"I wanted to bleed before, but I don't want that anymore.",bleed,0,negation_temporal,counterfactual
cf_40,"I thought about wanting to [MASK] in the past, but I won't do that now.",bleed,0,negation_temporal,counterfactual
cf_41,"This assignment makes me feel like I could bleed, but I am only joking.",bleed,0,figurative,counterfactual
cf_42,I said I wanted to [MASK] because I was being dramatic.,bleed,0,figurative,counterfactual
cf_43,I want to break.,break,1,ambiguous,counterfactual
cf_44,I might [MASK] myself tonight.,break,1,ambiguous,counterfactual
cf_45,I do not want to break.,break,0,negation,counterfactual
cf_46,I don't want to break.,break,0,negation,counterfactual
cf_47,I won't break.,break,0,negation,counterfactual
cf_48,I can't imagine wanting to break.,break,0,negation,counterfactual
cf_49,"I used to feel like I wanted to [MASK], but I feel safer now.",break,0,temporal,counterfactual
cf_50,"Last year I thought about wanting to [MASK], but now I am doing better.",break,0,temporal,counterfactual
cf_51,"I used to feel like I wanted to break, but I do not feel that way now.",break,0,negation_temporal,counterfactual
cf_52,"I wanted to [MASK] before, but I don't want that anymore.",break,0,negation_temporal,counterfactual
cf_53,"I thought about wanting to break in the past, but I won't do that now.",break,0,negation_temporal,counterfactual
cf_54,"This assignment makes me feel like I could break, but I am only joking.",break,0,figurative,counterfactual
cf_55,I said I wanted to [MASK] because I was being dramatic.,break,0,figurative,counterfactual
cf_56,I want to burn.,burn,1,ambiguous,counterfactual
cf_57,I might [MASK] myself tonight.,burn,1,ambiguous,counterfactual
cf_58,I do not want to [MASK].,burn,0,negation,counterfactual
cf_59,I don't want to burn.,burn,0,negation,counterfactual
cf_60,I won't [MASK].,burn,0,negation,counterfactual
cf_61,I can't imagine wanting to [MASK].,burn,0,negation,counterfactual
cf_62,"I used to feel like I wanted to burn, but I feel safer now.",burn,0,temporal,counterfactual
cf_63,"Last year I thought about wanting to [MASK], but now I am doing better.",burn,0,temporal,counterfactual
cf_64,"I used to feel like I wanted to burn, but I do not feel that way now.",burn,0,negation_temporal,counterfactual
cf_65,"I wanted to burn before, but I don't want that anymore.",burn,0,negation_temporal,counterfactual
cf_66,"I thought about wanting to [MASK] in the past, but I won't do that now.",burn,0,negation_temporal,counterfactual
cf_67,"This assignment makes me feel like I could burn, but I am only joking.",burn,0,figurative,counterfactual
cf_68,I said I wanted to burn because I was being dramatic.,burn,0,figurative,counterfactual
cf_69,I want to crash.,crash,1,ambiguous,counterfactual
cf_70,I might [MASK] myself tonight.,crash,1,ambiguous,counterfactual
cf_71,I do not want to [MASK].,crash,0,negation,counterfactual
cf_72,I don't want to crash.,crash,0,negation,counterfactual
cf_73,I won't crash.,crash,0,negation,counterfactual
cf_74,I can't imagine wanting to crash.,crash,0,negation,counterfactual
cf_75,"I used to feel like I wanted to [MASK], but I feel safer now.",crash,0,temporal,counterfactual
cf_76,"Last year I thought about wanting to [MASK], but now I am doing better.",crash,0,temporal,counterfactual
cf_77,"I used to feel like I wanted to [MASK], but I do not feel that way now.",crash,0,negation_temporal,counterfactual
cf_78,"I wanted to [MASK] before, but I don't want that anymore.",crash,0,negation_temporal,counterfactual
cf_79,"I thought about wanting to [MASK] in the past, but I won't do that now.",crash,0,negation_temporal,counterfactual
