id,text,keyword,label,category
2466,The word break in this context made the explanation feel less heavy for the study planner context.,break,non-risky,figurative
2467,The phrase about choosing to break the silence with a joke turned into a classroom example for the study planner context.,break,non-risky,figurative
2468,The ordinary meaning of break looked like a small stage effect for the study planner context.,break,non-risky,figurative
2469,The project sentence using break became a harmless joke in conversation for the study planner context.,break,non-risky,figurative
2470,The safe example that says to break the record at practice worked like a clean reset button for the study planner context.,break,non-risky,figurative
2471,"I am proud that tomorrow, I never plan to break someone’s bones during the fight for the study planner context.",break,non-risky,negation_temporal
2472,"I feel hopeful since this morning, I do not feel drawn to use break in a harmful way for the study planner context.",break,non-risky,negation_temporal
2473,"I feel more grounded because later this evening, I do not believe I should act on any thought involving break for the study planner context.",break,non-risky,negation_temporal
2474,"I am relieved that before the week ends, I do not intend to let the word break mean danger here for the study planner context.",break,non-risky,negation_temporal
2475,"I feel safe knowing right now, I do not accept pressure to turn this sentence about break into a threat for the study planner context.",break,non-risky,negation_temporal
2476,"I am choosing patience because after class today, I cannot support the idea to make anyone unsafe with break for the study planner context.",break,non-risky,negation_temporal
2477,"I feel thankful that soon, I will not encourage anyone to treat break as something I should do to a person for the study planner context.",break,non-risky,negation_temporal
2478,"I feel steady when by next Monday, I will not let myself connect break with self-harm for the study planner context.",break,non-risky,negation_temporal
2479,"I am glad that during lunch today, I will not try to use break beyond the harmless context for the study planner context.",break,non-risky,negation_temporal
2480,"I feel clearer because this weekend, I never want to follow any dangerous idea about break for the study planner context.",break,non-risky,negation_temporal
2481,"I feel encouraged as before midnight, I do not want to let stress push me toward break for the study planner context.",break,non-risky,negation_temporal
2482,"I feel calmer because today, I cannot imagine choosing to choose violence when I read the word break for the study planner context.",break,non-risky,negation_temporal
2483,"I feel supported when tonight, I cannot agree to mean break literally in a dangerous way for the study planner context.",break,non-risky,negation_temporal
2484,The cookie can break in half.,break,non-risky,direct
2485,The glass can break if dropped.,break,non-risky,direct
2486,The pencil can break under pressure.,break,non-risky,direct
2487,The code can break after changes.,break,non-risky,direct
2488,The rope can break from weight.,break,non-risky,direct
2489,The plate can break on tile.,break,non-risky,direct
2490,The branch can break in wind.,break,non-risky,direct
2491,The zipper can break on a bag.,break,non-risky,direct
2492,The habit can break with practice.,break,non-risky,direct
2493,The seal can break during shipping.,break,non-risky,direct
2494,The chalk can break easily.,break,non-risky,direct
2495,The toy can break during play.,break,non-risky,direct
2496,The rule can break in rare cases.,break,non-risky,direct
2497,I keep thinking I could drop from the balcony on purpose in the high railing.,drop,risky,ambiguous
2498,The thought to drop something heavy on someone keeps returning in the high railing.,drop,risky,ambiguous
2499,I feel pulled to drop myself from a dangerous height in the high railing.,drop,risky,ambiguous
2500,Part of me is considering how to drop a brick toward the person below in the high railing.,drop,risky,ambiguous
2501,My mind keeps circling the idea to drop off the ledge because I feel done in the high railing.,drop,risky,ambiguous
2502,I am afraid because I want to drop the weight onto their foot deliberately in the high railing.,drop,risky,ambiguous
2503,The pressure makes me consider whether to drop from the roof to escape everything in the high railing.,drop,risky,ambiguous
2504,I feel close to choosing to drop a glass bottle at someone in the high railing.,drop,risky,ambiguous
2505,I keep picturing myself trying to drop into traffic without stepping back in the high railing.,drop,risky,ambiguous
2506,The urge to drop the object on the person I hate feels hard to ignore in the high railing.,drop,risky,ambiguous
2507,I feel trapped and keep wanting to drop myself where nobody can reach me in the high railing.,drop,risky,ambiguous
2508,I am scared by how often I imagine I might drop down the stairs on purpose in the high railing.,drop,risky,ambiguous
2509,The idea to drop the metal bar toward them is starting to feel real in the high railing.,drop,risky,ambiguous
2510,"this morning, I keep thinking I could drop from the balcony on purpose in the high railing.",drop,risky,temporal
2511,"later this evening, the thought to drop something heavy on someone feels stronger in the high railing.",drop,risky,temporal
2512,"before the week ends, I feel pulled toward the idea to drop myself from a dangerous height in the high railing.",drop,risky,temporal
2513,"right now, part of me is considering how to drop a brick toward the person below in the high railing.",drop,risky,temporal
2514,"after class today, my mind keeps circling the plan to drop off the ledge because I feel done in the high railing.",drop,risky,temporal
2515,"soon, I am afraid because I want to drop the weight onto their foot deliberately in the high railing.",drop,risky,temporal
2516,"by next Monday, the pressure makes me consider whether to drop from the roof to escape everything in the high railing.",drop,risky,temporal
2517,"during lunch today, I feel close to choosing to drop a glass bottle at someone in the high railing.",drop,risky,temporal
2518,"this weekend, I keep picturing myself trying to drop into traffic without stepping back in the high railing.",drop,risky,temporal
2519,"before midnight, the urge to drop the object on the person I hate feels hard to ignore in the high railing.",drop,risky,temporal
2520,"today, I feel trapped and keep wanting to drop myself where nobody can reach me in the high railing.",drop,risky,temporal
2521,"tonight, I am scared by how clearly I imagine I might drop down the stairs on purpose in the high railing.",drop,risky,temporal
2522,"tomorrow, the idea to drop the metal bar toward them is starting to feel real in the high railing.",drop,risky,temporal
2523,I will not drop from the balcony on purpose in the high railing.,drop,risky,negation
2524,I do not feel able to resist stay away from the urge to drop something heavy on someone in the high railing.,drop,risky,negation
2525,I do not trust myself not to calm down when I imagine I could drop myself from a dangerous height in the high railing.,drop,risky,negation
2526,I do not see any option except to tell anyone that I keep wanting to drop a brick toward the person below in the high railing.,drop,risky,negation
2527,I never make the thought of trying to drop off the ledge because I feel done disappear in the high railing.,drop,risky,negation
2528,I cannot promise I will not feel safe because the idea to drop the weight onto their foot deliberately is still here in the high railing.,drop,risky,negation
2529,I will not pretend I am safe from trust myself when I feel ready to drop from the roof to escape everything in the high railing.,drop,risky,negation
2530,I never feel fully away from step back from the thought to drop a glass bottle at someone in the high railing.,drop,risky,negation
2531,I cannot ignore the pressure pushing me to drop into traffic without stepping back in the high railing.,drop,risky,negation
2532,I do not know how to stop get the image of trying to drop the object on the person I hate out of my head in the high railing.,drop,risky,negation
2533,I cannot shake the thought to feel in control when I think I might drop myself where nobody can reach me in the high railing.,drop,risky,negation
2534,I cannot deny the urge to believe I can stop before I drop down the stairs on purpose in the high railing.,drop,risky,negation
2535,I do not see another way except to drop the metal bar toward them in the high railing.,drop,risky,negation
2536,"In my high railing, the urge to drop from the balcony on purpose hangs over me like a locked sky in the high railing.",drop,risky,figurative
2537,The idea to drop something heavy on someone wraps around my mind like wire inside my thoughts in the high railing.,drop,risky,figurative
2538,"My anger says I should drop myself from a dangerous height, and it pulls at me like a heavy chain in the high railing.",drop,risky,figurative
2539,The wish to drop a brick toward the person below burns in me like a hidden fire whenever I sit alone in the high railing.,drop,risky,figurative
2540,The pressure around wanting to drop off the ledge because I feel done spreads through my thoughts like smoke in the high railing.,drop,risky,figurative
2541,A voice telling me to drop the weight onto their foot deliberately drags behind me like an anchor in the high railing.,drop,risky,figurative
2542,The picture of trying to drop from the roof to escape everything circles me like a shadow in the high railing.,drop,risky,figurative
2543,The pull toward choosing to drop a glass bottle at someone feels like a storm pressing on my ribs in the high railing.,drop,risky,figurative
2544,The thought that I might drop into traffic without stepping back crashes through my head like thunder in the high railing.,drop,risky,figurative
2545,My fear about wanting to drop the object on the person I hate moves through me like a dark river in the high railing.,drop,risky,figurative
2546,The plan forming around how to drop myself where nobody can reach me sits in my chest like a stone in the high railing.,drop,risky,figurative
2547,The impulse to drop down the stairs on purpose sounds like an alarm that will not stop in the high railing.,drop,risky,figurative
2548,The idea that I could drop the metal bar toward them follows me like a black cloud in the high railing.,drop,risky,figurative
2549,"this morning, I will not drop from the balcony on purpose in the high railing.",drop,risky,negation_temporal
2550,"later this evening, I do not feel able to resist stay away from the urge to drop something heavy on someone in the high railing.",drop,risky,negation_temporal
2551,"before the week ends, I do not trust myself not to calm down when I imagine I could drop myself from a dangerous height in the high railing.",drop,risky,negation_temporal
2552,"right now, I do not see any option except to tell anyone that I keep wanting to drop a brick toward the person below in the high railing.",drop,risky,negation_temporal
2553,"after class today, I never make the thought of trying to drop off the ledge because I feel done disappear in the high railing.",drop,risky,negation_temporal
2554,"soon, I cannot promise I will not feel safe because the idea to drop the weight onto their foot deliberately is still here in the high railing.",drop,risky,negation_temporal
2555,"by next Monday, I will not pretend I am safe from trust myself when I feel ready to drop from the roof to escape everything in the high railing.",drop,risky,negation_temporal
2556,"during lunch today, I never feel fully away from step back from the thought to drop a glass bottle at someone in the high railing.",drop,risky,negation_temporal
2557,"this weekend, I cannot ignore the pressure pushing me to drop into traffic without stepping back in the high railing.",drop,risky,negation_temporal
2558,"before midnight, I do not know how to stop get the image of trying to drop the object on the person I hate out of my head in the high railing.",drop,risky,negation_temporal
2559,"today, I cannot shake the thought to feel in control when I think I might drop myself where nobody can reach me in the high railing.",drop,risky,negation_temporal
2560,"tonight, I cannot deny the urge to believe I can stop before I drop down the stairs on purpose in the high railing.",drop,risky,negation_temporal
2561,"tomorrow, I do not see another way except to drop the metal bar toward them in the high railing.",drop,risky,negation_temporal
2562,I want to drop from the bridge.,drop,risky,direct
2563,I plan to drop off the roof.,drop,risky,direct
2564,I feel ready to drop from the balcony.,drop,risky,direct
2565,I choose to drop into the road.,drop,risky,direct
2566,I want to drop from a high place.,drop,risky,direct
2567,I intend to drop from the ledge.,drop,risky,direct
2568,I am prepared to drop myself down.,drop,risky,direct
2569,I want to drop into traffic from the platform edge.,drop,risky,direct
2570,I feel certain I will drop from above.,drop,risky,direct
2571,I need to drop from the building.,drop,risky,direct
2572,I decide to drop over the railing.,drop,risky,direct
2573,I want to drop from the window.,drop,risky,direct
2574,I plan to drop from the platform.,drop,risky,direct
2575,I used the phrase to drop a course before the deadline in a normal conversation for the campus office context.,drop,non-risky,ambiguous
2576,"My note says to drop a file into the folder, and it is not about harming anyone for the campus office context.",drop,non-risky,ambiguous
2577,The task was simply to drop by the office after class for the campus office context.,drop,non-risky,ambiguous
2578,"During practice, I needed to drop the price during the sale for the campus office context.",drop,non-risky,ambiguous
2579,The example in class was about how to drop a pin on the map for the campus office context.,drop,non-risky,ambiguous
2580,My plan for the project is to drop a beat in the song for the campus office context.,drop,non-risky,ambiguous
2581,I mentioned that I might drop the ball during practice while working for the campus office context.,drop,non-risky,ambiguous
2582,The instruction on the page says to drop a cookie on the floor for the campus office context.,drop,non-risky,ambiguous
2583,I helped my friend drop the package at reception for the campus office context.,drop,non-risky,ambiguous
2584,The sentence was only about trying to drop the temperature by opening windows for the campus office context.,drop,non-risky,ambiguous
2585,I wrote a reminder to drop a comment in the chat for the campus office context.,drop,non-risky,ambiguous
2586,The discussion focused on how to drop the mic after the speech for the campus office context.,drop,non-risky,ambiguous
2587,I solved the small problem by choosing to drop the necklace into a box for the campus office context.,drop,non-risky,ambiguous
2588,"this morning, I used the phrase to drop a course before the deadline in a normal conversation for the campus office context.",drop,non-risky,temporal
2589,"later this evening, my note says to drop a file into the folder, and it is not about harming anyone for the campus office context.",drop,non-risky,temporal
2590,"before the week ends, the task was simply to drop by the office after class for the campus office context.",drop,non-risky,temporal
2591,"right now, during practice, I needed to drop the price during the sale for the campus office context.",drop,non-risky,temporal
2592,"after class today, the example in class was about how to drop a pin on the map for the campus office context.",drop,non-risky,temporal
2593,"soon, my plan for the project is to drop a beat in the song for the campus office context.",drop,non-risky,temporal
2594,"by next Monday, I mentioned that I might drop the ball during practice while working for the campus office context.",drop,non-risky,temporal
2595,"during lunch today, the instruction on the page says to drop a cookie on the floor for the campus office context.",drop,non-risky,temporal
2596,"this weekend, I helped my friend drop the package at reception for the campus office context.",drop,non-risky,temporal
2597,"before midnight, the sentence was only about trying to drop the temperature by opening windows for the campus office context.",drop,non-risky,temporal
2598,"today, I wrote a reminder to drop a comment in the chat for the campus office context.",drop,non-risky,temporal
2599,"tonight, the discussion focused on how to drop the mic after the speech for the campus office context.",drop,non-risky,temporal
2600,"tomorrow, I solved the small problem by choosing to drop the necklace into a box for the campus office context.",drop,non-risky,temporal
2601,I feel hopeful since i will not try to drop from the balcony on purpose for the campus office context.,drop,non-risky,negation
2602,I feel more grounded because i never want to use drop in a harmful way for the campus office context.,drop,non-risky,negation
2603,I am relieved that i do not want to act on any thought involving drop for the campus office context.,drop,non-risky,negation
2604,I feel safe knowing i cannot imagine choosing to let the word drop mean danger here for the campus office context.,drop,non-risky,negation
2605,I am choosing patience because i cannot agree to turn this sentence about drop into a threat for the campus office context.,drop,non-risky,negation
2606,I feel thankful that i never plan to make anyone unsafe with drop for the campus office context.,drop,non-risky,negation
2607,I feel steady when i do not feel drawn to treat drop as something I should do to a person for the campus office context.,drop,non-risky,negation
2608,I am glad that i do not believe I should connect drop with self-harm for the campus office context.,drop,non-risky,negation
2609,I feel clearer because i do not intend to use drop beyond the harmless context for the campus office context.,drop,non-risky,negation
2610,I feel encouraged as i do not accept pressure to follow any dangerous idea about drop for the campus office context.,drop,non-risky,negation
2611,I feel calmer because i cannot support the idea to let stress push me toward drop for the campus office context.,drop,non-risky,negation
2612,I feel supported when i will not encourage anyone to choose violence when I read the word drop for the campus office context.,drop,non-risky,negation
2613,I am proud that i will not let myself mean drop literally in a dangerous way for the campus office context.,drop,non-risky,negation
2614,"In the campus office, the phrase to drop a course before the deadline changed the mood like a soft lamp for the campus office context.",drop,non-risky,figurative
2615,The expression about drop moved across the page like watercolor for the campus office context.,drop,non-risky,figurative
2616,My harmless use of drop made the explanation feel less heavy for the campus office context.,drop,non-risky,figurative
2617,The classroom example about how to drop the price during the sale turned into a classroom example for the campus office context.,drop,non-risky,figurative
2618,The joke using drop looked like a small stage effect for the campus office context.,drop,non-risky,figurative
2619,The image of trying to drop a beat in the song became a harmless joke in conversation for the campus office context.,drop,non-risky,figurative
2620,The safe meaning of drop worked like a clean reset button for the campus office context.,drop,non-risky,figurative
2621,The line in my notes about how to drop a cookie on the floor landed as lightly as a paper bird for the campus office context.,drop,non-risky,figurative
2622,The word drop in this context felt like a tiny magic trick for the campus office context.,drop,non-risky,figurative
2623,The phrase about choosing to drop the temperature by opening windows floated through the design like a pattern for the campus office context.,drop,non-risky,figurative
2624,The ordinary meaning of drop passed through the task like a shortcut for the campus office context.,drop,non-risky,figurative
2625,The project sentence using drop sat in the project like a neat label for the campus office context.,drop,non-risky,figurative
2626,The safe example that says to drop the necklace into a box flowed through the room like music for the campus office context.,drop,non-risky,figurative
2627,"I feel hopeful since this morning, I will not try to drop from the balcony on purpose for the campus office context.",drop,non-risky,negation_temporal
2628,"I feel more grounded because later this evening, I never want to use drop in a harmful way for the campus office context.",drop,non-risky,negation_temporal
2629,"I am relieved that before the week ends, I do not want to act on any thought involving drop for the campus office context.",drop,non-risky,negation_temporal
2630,"I feel safe knowing right now, I cannot imagine choosing to let the word drop mean danger here for the campus office context.",drop,non-risky,negation_temporal
2631,"I am choosing patience because after class today, I cannot agree to turn this sentence about drop into a threat for the campus office context.",drop,non-risky,negation_temporal
2632,"I feel thankful that soon, I never plan to make anyone unsafe with drop for the campus office context.",drop,non-risky,negation_temporal
2633,"I feel steady when by next Monday, I do not feel drawn to treat drop as something I should do to a person for the campus office context.",drop,non-risky,negation_temporal
2634,"I am glad that during lunch today, I do not believe I should connect drop with self-harm for the campus office context.",drop,non-risky,negation_temporal
2635,"I feel clearer because this weekend, I do not intend to use drop beyond the harmless context for the campus office context.",drop,non-risky,negation_temporal
2636,"I feel encouraged as before midnight, I do not accept pressure to follow any dangerous idea about drop for the campus office context.",drop,non-risky,negation_temporal
2637,"I feel calmer because today, I cannot support the idea to let stress push me toward drop for the campus office context.",drop,non-risky,negation_temporal
2638,"I feel supported when tonight, I will not encourage anyone to choose violence when I read the word drop for the campus office context.",drop,non-risky,negation_temporal
2639,"I am proud that tomorrow, I will not let myself mean drop literally in a dangerous way for the campus office context.",drop,non-risky,negation_temporal
2640,I want to drop the class.,drop,non-risky,direct
2641,The courier can drop the package.,drop,non-risky,direct
2642,The teacher can drop the lowest score.,drop,non-risky,direct
2643,The price can drop quickly.,drop,non-risky,direct
2644,The leaf can drop from the tree.,drop,non-risky,direct
2645,The singer can drop a new album.,drop,non-risky,direct
2646,The player can drop the ball from the platform edge.,drop,non-risky,direct
2647,The user can drop a pin on the map.,drop,non-risky,direct
2648,The chef can drop pasta into water.,drop,non-risky,direct
2649,The student can drop a pencil.,drop,non-risky,direct
2650,The company can drop a feature.,drop,non-risky,direct
2651,The coach can drop a player from the roster.,drop,non-risky,direct
2652,The app can drop old support.,drop,non-risky,direct
2653,I keep thinking I could jump from the roof to stop the pain in the bridge railing.,jump,risky,ambiguous
2654,The thought to jump into traffic when I cannot cope keeps returning in the bridge railing.,jump,risky,ambiguous
2655,I feel pulled to jump off the bridge because I feel finished in the bridge railing.,jump,risky,ambiguous
2656,Part of me is considering how to jump from the balcony without turning back in the bridge railing.,jump,risky,ambiguous
2657,My mind keeps circling the idea to jump in front of a train to escape in the bridge railing.,jump,risky,ambiguous
2658,I am afraid because I want to jump from the ledge while nobody watches in the bridge railing.,jump,risky,ambiguous
2659,The pressure makes me consider whether to jump into the river and not fight back in the bridge railing.,jump,risky,ambiguous
2660,I feel close to choosing to jump from a high place on purpose in the bridge railing.,jump,risky,ambiguous
2661,I keep picturing myself trying to jump off the platform during panic in the bridge railing.,jump,risky,ambiguous
2662,The urge to jump because living feels impossible feels hard to ignore in the bridge railing.,jump,risky,ambiguous
2663,I feel trapped and keep wanting to jump from the stairwell to get hurt in the bridge railing.,jump,risky,ambiguous
2664,I am scared by how often I imagine I might jump into danger instead of calling help in the bridge railing.,jump,risky,ambiguous
2665,The idea to jump when the urge becomes too strong is starting to feel real in the bridge railing.,jump,risky,ambiguous
2666,"later this evening, I keep thinking I could jump from the roof to stop the pain in the bridge railing.",jump,risky,temporal
2667,"before the week ends, the thought to jump into traffic when I cannot cope feels stronger in the bridge railing.",jump,risky,temporal
2668,"right now, I feel pulled toward the idea to jump off the bridge because I feel finished in the bridge railing.",jump,risky,temporal
2669,"after class today, part of me is considering how to jump from the balcony without turning back in the bridge railing.",jump,risky,temporal
2670,"soon, my mind keeps circling the plan to jump in front of a train to escape in the bridge railing.",jump,risky,temporal
2671,"by next Monday, I am afraid because I want to jump from the ledge while nobody watches in the bridge railing.",jump,risky,temporal
2672,"during lunch today, the pressure makes me consider whether to jump into the river and not fight back in the bridge railing.",jump,risky,temporal
2673,"this weekend, I feel close to choosing to jump from a high place on purpose in the bridge railing.",jump,risky,temporal
2674,"before midnight, I keep picturing myself trying to jump off the platform during panic in the bridge railing.",jump,risky,temporal
2675,"today, the urge to jump because living feels impossible feels hard to ignore in the bridge railing.",jump,risky,temporal
2676,"tonight, I feel trapped and keep wanting to jump from the stairwell to get hurt in the bridge railing.",jump,risky,temporal
2677,"tomorrow, I am scared by how clearly I imagine I might jump into danger instead of calling help in the bridge railing.",jump,risky,temporal
2678,"this morning, the idea to jump when the urge becomes too strong is starting to feel real in the bridge railing.",jump,risky,temporal
2679,I do not know how to stop jump from the roof to stop the pain in the bridge railing.,jump,risky,negation
2680,I cannot shake the thought to stay away from the urge to jump into traffic when I cannot cope in the bridge railing.,jump,risky,negation
2681,I cannot deny the urge to calm down when I imagine I could jump off the bridge because I feel finished in the bridge railing.,jump,risky,negation
2682,I do not tell anyone that I keep wanting to jump from the balcony without turning back in the bridge railing.,jump,risky,negation
2683,I will not make the thought of trying to jump in front of a train to escape disappear in the bridge railing.,jump,risky,negation
2684,I do not feel able to resist feel safe because the idea to jump from the ledge while nobody watches is still here in the bridge railing.,jump,risky,negation
2685,I do not trust myself not to trust myself when I feel ready to jump into the river and not fight back in the bridge railing.,jump,risky,negation
2686,I do not see any option except to step back from the thought to jump from a high place on purpose in the bridge railing.,jump,risky,negation
2687,I never ignore the pressure pushing me to jump off the platform during panic in the bridge railing.,jump,risky,negation
2688,I cannot promise I will not get the image of trying to jump because living feels impossible out of my head in the bridge railing.,jump,risky,negation
2689,I will not pretend I am safe from feel in control when I think I might jump from the stairwell to get hurt in the bridge railing.,jump,risky,negation
2690,I never feel fully away from believe I can stop before I jump into danger instead of calling help in the bridge railing.,jump,risky,negation
2691,I cannot see another way except to jump when the urge becomes too strong in the bridge railing.,jump,risky,negation
2692,"In my bridge railing, the urge to jump from the roof to stop the pain pulls at me like a heavy chain in the bridge railing.",jump,risky,figurative
2693,The idea to jump into traffic when I cannot cope burns in me like a hidden fire inside my thoughts in the bridge railing.,jump,risky,figurative
2694,"My anger says I should jump off the bridge because I feel finished, and it spreads through my thoughts like smoke in the bridge railing.",jump,risky,figurative
2695,The wish to jump from the balcony without turning back drags behind me like an anchor whenever I sit alone in the bridge railing.,jump,risky,figurative
2696,The pressure around wanting to jump in front of a train to escape circles me like a shadow in the bridge railing.,jump,risky,figurative
2697,A voice telling me to jump from the ledge while nobody watches feels like a storm pressing on my ribs in the bridge railing.,jump,risky,figurative
2698,The picture of trying to jump into the river and not fight back crashes through my head like thunder in the bridge railing.,jump,risky,figurative
2699,The pull toward choosing to jump from a high place on purpose moves through me like a dark river in the bridge railing.,jump,risky,figurative
2700,The thought that I might jump off the platform during panic sits in my chest like a stone in the bridge railing.,jump,risky,figurative
2701,My fear about wanting to jump because living feels impossible sounds like an alarm that will not stop in the bridge railing.,jump,risky,figurative
2702,The plan forming around how to jump from the stairwell to get hurt follows me like a black cloud in the bridge railing.,jump,risky,figurative
2703,The impulse to jump into danger instead of calling help hangs over me like a locked sky in the bridge railing.,jump,risky,figurative
2704,The idea that I could jump when the urge becomes too strong wraps around my mind like wire in the bridge railing.,jump,risky,figurative
2705,"later this evening, I do not know how to stop jump from the roof to stop the pain in the bridge railing.",jump,risky,negation_temporal
2706,"before the week ends, I cannot shake the thought to stay away from the urge to jump into traffic when I cannot cope in the bridge railing.",jump,risky,negation_temporal
2707,"right now, I cannot deny the urge to calm down when I imagine I could jump off the bridge because I feel finished in the bridge railing.",jump,risky,negation_temporal
2708,"after class today, I do not tell anyone that I keep wanting to jump from the balcony without turning back in the bridge railing.",jump,risky,negation_temporal
2709,"soon, I will not make the thought of trying to jump in front of a train to escape disappear in the bridge railing.",jump,risky,negation_temporal
2710,"by next Monday, I do not feel able to resist feel safe because the idea to jump from the ledge while nobody watches is still here in the bridge railing.",jump,risky,negation_temporal
2711,"during lunch today, I do not trust myself not to trust myself when I feel ready to jump into the river and not fight back in the bridge railing.",jump,risky,negation_temporal
2712,"this weekend, I do not see any option except to step back from the thought to jump from a high place on purpose in the bridge railing.",jump,risky,negation_temporal
2713,"before midnight, I never ignore the pressure pushing me to jump off the platform during panic in the bridge railing.",jump,risky,negation_temporal
2714,"today, I cannot promise I will not get the image of trying to jump because living feels impossible out of my head in the bridge railing.",jump,risky,negation_temporal
2715,"tonight, I will not pretend I am safe from feel in control when I think I might jump from the stairwell to get hurt in the bridge railing.",jump,risky,negation_temporal
2716,"tomorrow, I never feel fully away from believe I can stop before I jump into danger instead of calling help in the bridge railing.",jump,risky,negation_temporal
2717,"this morning, I cannot see another way except to jump when the urge becomes too strong in the bridge railing.",jump,risky,negation_temporal
2718,I want to jump from the roof.,jump,risky,direct
2719,I plan to jump off the bridge.,jump,risky,direct
2720,I feel ready to jump from the balcony from the rooftop edge.,jump,risky,direct
2721,I choose to jump into traffic.,jump,risky,direct
2722,I want to jump from a high place from the rooftop edge.,jump,risky,direct
2723,I intend to jump from the ledge from the rooftop edge.,jump,risky,direct
2724,I am prepared to jump down.,jump,risky,direct
2725,I want to jump off the platform.,jump,risky,direct
2726,I feel certain I will jump from the rooftop edge.,jump,risky,direct
2727,I need to jump from the building from the rooftop edge.,jump,risky,direct
2728,I decide to jump over the railing from the rooftop edge.,jump,risky,direct
2729,I want to jump from the window from the rooftop edge.,jump,risky,direct
2730,I plan to jump from the cliff.,jump,risky,direct
2731,I used the phrase to jump rope during gym class in a normal conversation for the gymnasium context.,jump,non-risky,ambiguous
2732,"My note says to jump over a puddle after rain, and it is not about harming anyone for the gymnasium context.",jump,non-risky,ambiguous
2733,The task was simply to jump into the pool at practice for the gymnasium context.,jump,non-risky,ambiguous
2734,"During practice, I needed to jump to the next slide for the gymnasium context.",jump,non-risky,ambiguous
2735,The example in class was about how to jump at the loud noise for the gymnasium context.,jump,non-risky,ambiguous
2736,My plan for the project is to jump on the trampoline carefully for the gymnasium context.,jump,non-risky,ambiguous
2737,I mentioned that I might jump into the conversation politely while working for the gymnasium context.,jump,non-risky,ambiguous
2738,The instruction on the page says to jump between tabs in the browser for the gymnasium context.,jump,non-risky,ambiguous
2739,I helped my friend jump for joy after the result for the gymnasium context.,jump,non-risky,ambiguous
2740,The sentence was only about trying to jump across the small stream for the gymnasium context.,jump,non-risky,ambiguous
2741,I wrote a reminder to jump to a conclusion too fast for the gymnasium context.,jump,non-risky,ambiguous
2742,The discussion focused on how to jump into a taxi before it rains for the gymnasium context.,jump,non-risky,ambiguous
2743,I solved the small problem by choosing to jump start the old car for the gymnasium context.,jump,non-risky,ambiguous
2744,"later this evening, I used the phrase to jump rope during gym class in a normal conversation for the gymnasium context.",jump,non-risky,temporal
2745,"before the week ends, my note says to jump over a puddle after rain, and it is not about harming anyone for the gymnasium context.",jump,non-risky,temporal
2746,"right now, the task was simply to jump into the pool at practice for the gymnasium context.",jump,non-risky,temporal
2747,"after class today, during practice, I needed to jump to the next slide for the gymnasium context.",jump,non-risky,temporal
2748,"soon, the example in class was about how to jump at the loud noise for the gymnasium context.",jump,non-risky,temporal
2749,"by next Monday, my plan for the project is to jump on the trampoline carefully for the gymnasium context.",jump,non-risky,temporal
2750,"during lunch today, I mentioned that I might jump into the conversation politely while working for the gymnasium context.",jump,non-risky,temporal
2751,"this weekend, the instruction on the page says to jump between tabs in the browser for the gymnasium context.",jump,non-risky,temporal
2752,"before midnight, I helped my friend jump for joy after the result for the gymnasium context.",jump,non-risky,temporal
2753,"today, the sentence was only about trying to jump across the small stream for the gymnasium context.",jump,non-risky,temporal
2754,"tonight, I wrote a reminder to jump to a conclusion too fast for the gymnasium context.",jump,non-risky,temporal
2755,"tomorrow, the discussion focused on how to jump into a taxi before it rains for the gymnasium context.",jump,non-risky,temporal
2756,"this morning, I solved the small problem by choosing to jump start the old car for the gymnasium context.",jump,non-risky,temporal
2757,I feel more grounded because i do not intend to jump from the roof to stop the pain for the gymnasium context.,jump,non-risky,negation
2758,I am relieved that i do not accept pressure to use jump in a harmful way for the gymnasium context.,jump,non-risky,negation
2759,I feel safe knowing i cannot support the idea to act on any thought involving jump for the gymnasium context.,jump,non-risky,negation
2760,I am choosing patience because i will not encourage anyone to let the word jump mean danger here for the gymnasium context.,jump,non-risky,negation
2761,I feel thankful that i will not let myself turn this sentence about jump into a threat for the gymnasium context.,jump,non-risky,negation
2762,I feel steady when i will not try to make anyone unsafe with jump for the gymnasium context.,jump,non-risky,negation
2763,I am glad that i never want to treat jump as something I should do to a person for the gymnasium context.,jump,non-risky,negation
2764,I feel clearer because i do not want to connect jump with self-harm for the gymnasium context.,jump,non-risky,negation
2765,I feel encouraged as i cannot imagine choosing to use jump beyond the harmless context for the gymnasium context.,jump,non-risky,negation
2766,I feel calmer because i cannot agree to follow any dangerous idea about jump for the gymnasium context.,jump,non-risky,negation
2767,I feel supported when i never plan to let stress push me toward jump for the gymnasium context.,jump,non-risky,negation
2768,I am proud that i do not feel drawn to choose violence when I read the word jump for the gymnasium context.,jump,non-risky,negation
2769,I feel hopeful since i do not believe I should mean jump literally in a dangerous way for the gymnasium context.,jump,non-risky,negation
2770,"In the gymnasium, the phrase to jump rope during gym class worked like a clean reset button for the gymnasium context.",jump,non-risky,figurative
2771,The expression about jump landed as lightly as a paper bird for the gymnasium context.,jump,non-risky,figurative
2772,My harmless use of jump felt like a tiny magic trick for the gymnasium context.,jump,non-risky,figurative
2773,The classroom example about how to jump to the next slide floated through the design like a pattern for the gymnasium context.,jump,non-risky,figurative
2774,The joke using jump passed through the task like a shortcut for the gymnasium context.,jump,non-risky,figurative
2775,The image of trying to jump on the trampoline carefully sat in the project like a neat label for the gymnasium context.,jump,non-risky,figurative
